;PID;county;state;area;poptotal;popdensity;popwhite;popblack;popamerindian;popasian;popother;percwhite;percblack;percamerindan;percasian;percother;popadults;perchsd;percollege;percprof;poppovertyknown;percpovertyknown;percbelowpoverty;percchildbelowpovert;percadultpoverty;percelderlypoverty;inmetro;category
216;1218;DICKINSON;MI;0.046;26831;583.282.609;26532;23;135;106;35;988.856.174;0.08572174;0.50314934;0.39506541;0.13044613;17972;785.221.456;204.206.544;380.035.611;26455;985.986.359;98.998.299;122.511.263;71.444.387;134.107.884;0;AAR
217;1219;EATON;MI;0.034;92879;273.173.529;87549;3310;438;559;1023;942.613.508;356.377.653;0.4715813;0.60185833;110.143.305;58205;855.304.527;269.787.819;614.723.821;91580;986.014.061;681.371.478;891.257.154;570.213.714;735.389.086;1;HLU
218;1220;EMMET;MI;0.027;25040;927.407.407;24122;133;683;69;33;963.338.658;0.53115016;272.763.578;0.27555911;0.13178914;16448;81.535.749;268.725.681;649.319.066;24581;981.669.329;851.470.648;102.641.509;711.646.468;101.717.902;0;HAR
219;1221;GENESEE;MI;0.037;430459;11.634.027;336651;84257;3132;2902;3517;782.074.483;195.737.573;0.72759543;0.67416409;0.81703484;265430;767.660.023;201.454.244;480.201.936;425331;988.087.135;164.631.781;252.357.066;1.384.395;970.689.451;1;AAU
220;1222;GLADWIN;MI;0.031;21896;706.322.581;21694;19;114;40;29;990.774.571;0.08677384;0.52064304;0.18268177;0.13244428;14388;648.040.033;114.331.387;220.322.491;21641;988.354.037;223.233.677;331.810.193;201.047.987;149.024.246;0;LHR
221;1223;GOGEBIC;MI;0.068;18052;265.470.588;17486;243;283;26;14;968.646.133;134.611.123;156.769.333;0.14402836;0.07755373;12497;762.743.058;211.730.815;335.280.467;17385;963.051.185;148.806.442;195.447.798;135.987.339;13.257.945;0;AAR
222;1224;GRAND TRAVERSE;MI;0.03;64273;214.243.333;63019;259;555;318;122;980.489.475;0.40296859;0.86350412;0.49476452;0.18981532;41094;84.861.537;309.753.249;70.253.565;62872;978.202.356;854.911.566;112.048.541;749.803.127;769.153.931;0;HAR
223;1225;GRATIOT;MI;0.033;38982;118.127.273;37827;328;144;98;585;97.037.094;0.84141399;0.36940126;0.25139808;150.069.263;23966;770.675.123;164.441.292;420.595.844;36654;940.280.129;140.803.187;191.593.729;124.962.511;107.022.876;0;AAR
224;1226;HILLSDALE;MI;0.034;43431;127.738.235;42919;113;143;112;144;988.211.186;0.26018282;0.3292579;0.25788032;0.33156041;26657;75.211.014;164.684.698;414.900.401;42138;970.228.639;128.031.705;164.067.013;112.972.735;11.509.408;0;AAR
225;1227;HOUGHTON;MI;0.06;35446;590.766.667;34469;158;153;610;56;972.436.946;0.44574846;0.4316425;172.092.761;0.1579868;20646;739.416.836;247.650.877;732.829.604;32448;91.542.064;210.367.357;211.989.796;236.971.485;145.784.943;0;AHR
226;1228;HURON;MI;0.05;34951;699.02;34627;22;89;60;153;990.729.879;0.06294527;0.25464221;0.17166891;0.43775572;22798;679.928.064;143.082.727;308.799.017;34484;986.638.437;150.098.596;179.445.876;134.359.815;149.548.881;0;LAR
227;1229;INGHAM;MI;0.034;281912;829.152.941;237183;27837;1941;7562;7389;841.337.013;987.435.796;0.68851273;268.239.734;262.103.068;158966;838.676.195;367.600.619;128.599.826;261491;927.562.502;166.181.628;189.472.436;170.660.584;93.982.718;1;HAU
228;1230;IONIA;MI;0.034;57024;167.717.647;53141;3003;221;120;539;931.905.864;52.662.037;0.38755612;0.21043771;0.94521605;33466;772.156.816;15.116.835;340.046.614;51695;90.654.812;113.299.159;149.650.878;934.628.975;111.096.292;0;AAR
229;1231;IOSCO;MI;0.033;30209;915.424.242;28966;632;228;269;114;958.853.322;209.209.176;0.75474196;0.89046311;0.37737098;19194;763.155.153;162.342.399;363.134.313;29106;963.487.702;141.585.927;185.825.964;122.557.611;132.756.867;0;AAR
230;1232;IRON;MI;0.07;13175;188.214.286;13028;4;102;32;9;988.842.505;0.03036053;0.77419355;0.24288425;0.0683112;9594;729.726.913;154.575.777;328.330.206;12886;978.064.516;171.193.543;233.241.189;144.561.646;165.122.357;0;AAR
231;1233;ISABELLA;MI;0.034;54624;160.658.824;52212;635;1020;456;301;955.843.585;116.249.268;186.731.107;0.83479789;0.55103984;26492;797.448.286;272.497.358;100.030.198;48498;887.851.494;248.546.332;212.696.866;284.791.467;13.966.294;0;AHR
232;1234;JACKSON;MI;0.043;149756;348.269.767;135557;11983;655;653;908;905.185.769;800.168.274;0.43737814;0.43604263;0.60631961;97049;776.916.815;212.057.826;408.144.339;140520;938.326.344;120.132.365;171.500.264;101.758.057;99.349.205;1;AAU
233;1235;KALAMAZOO;MI;0.033;223411;67.700.303;197427;19879;1017;3168;1920;883.694.178;889.795.041;0.45521483;141.801.433;0.85940263;134684;834.241.632;345.571.857;108.520.685;212670;95.192.269;134.748.672;161.371.424;135.013.362;863.585.267;1;HAU
234;1236;KALKASKA;MI;0.033;13497;409;13321;10;114;23;29;986.960.065;0.07409054;0.84463214;0.17040824;0.21486256;8485;696.169.711;114.555.097;238.067.177;13321;986.960.065;142.256.587;172.608.361;125.250.501;142.446.634;0;AAR
235;1237;KENT;MI;0.05;500631;10012.62;444112;40314;2756;5380;8069;887.104.474;805.263.757;0.55050526;10.746.438;161.176.595;305356;802.882.537;286.383.762;646.131.073;489425;977.616.248;915.135.108;124.240.562;778.036.993;809.425.626;1;HAU
236;1238;KEWEENAW;MI;0.02;1701;85.05;1688;1;4;6;2;992.357.437;0.05878895;0.23515579;0.35273369;0.1175779;1287;643.356.643;144.522.145;357.420.357;1696;997.060.553;205.778.302;218.844.985;212.765.957;190.243.902;0;LHR
237;1239;LAKE;MI;0.035;8583;245.228.571;7337;1146;81;9;10;854.829.314;133.519.748;0.94372597;0.10485844;0.11650938;5931;61.288.147;113.134.379;200.640.701;8387;977.164.162;264.099.201;376.986.038;250.707.123;188.764.973;0;LHR
238;1240;LAPEER;MI;0.038;74768;196.757.895;73049;483;319;282;635;977.008.881;0.64599829;0.42665311;0.3771667;0.84929382;45437;776.019.544;161.542.355;32.572.573;73344;980.954.419;819.289.921;108.173.406;689.849.757;7.908.968;1;AAU
239;1241;LEELANAU;MI;0.021;16527;787;15958;16;451;45;57;965.571.489;0.09681128;272.886.791;0.27228172;0.34489018;11127;85.099.308;325.963.872;825.918.936;16422;99.364.676;900.621.118;128.336.041;704.916.163;920.502.092;0;HAR
240;1242;LENAWEE;MI;0.043;91476;212.734.884;86323;1431;303;486;2933;943.668.285;156.434.475;0.33123442;0.53128689;320.630.548;56323;763.258.349;187.880.617;458.604.833;87535;956.917.661;104.015.537;139.918.186;862.787.596;100.333.983;1;AAU
241;1243;LIVINGSTON;MI;0.034;115645;340.132.353;113566;673;705;480;221;982.022.569;0.58195339;0.60962428;0.41506334;0.19110208;72343;855.687.489;275.866.359;647.747.536;114160;987.158.978;413.104.415;529.198.774;322.646.163;605.403.732;1;HLU
242;1244;LUCE;MI;0.055;5763;104.781.818;5418;2;331;6;6;940.135.346;0.03470415;574.353.635;0.10411244;0.10411244;3811;695.880.346;144.056.678;333.245.867;5566;965.816.415;176.787.639;229.434.447;168.765.743;128.350.934;0;AHR
243;1245;MACKINAC;MI;0.059;10674;180.915.254;8955;5;1691;11;12;838.954.469;0.0468428;158.422.335;0.10305415;0.11242271;7156;713.806.596;152.878.703;278.088.317;10570;990.256.699;164.049.196;222.423.146;149.934.567;129.071.661;0;AAR
244;1246;MACOMB;MI;0.028;717400;256.214.286;693686;10400;2639;9112;1563;966.944.522;14.496.794;0.36785615;127.014.218;0.21787009;472323;769.287.119;206.866.911;443.001.929;710217;989.987.455;519.306.071;735.610.433;410.136.736;595.219.197;1;ALU
245;1247;MANISTEE;MI;0.032;21265;66.453.125;20851;54;189;54;117;98.053.139;0.2539384;0.88878439;0.2539384;0.55019986;14619;73.295.027;162.528.217;339.284.493;21000;987.538.208;176.238.095;259.354.583;153.846.154;141.412.138;0;AAR
246;1248;MARQUETTE;MI;0.11;70887;644.427.273;68027;1170;943;538;209;959.654.097;16.505.142;133.028.623;0.75895439;0.29483544;42386;817.722.833;26.763.554;67.994.149;66398;936.673.861;126.088.135;142.621.599;1.184.465;12.523.891;0;HAR
247;1249;MASON;MI;0.029;25537;880.586.207;24957;155;188;75;162;977.287.857;0.60696245;0.73618671;0.29369151;0.63437365;16796;761.252.679;185.401.286;406.644.439;25147;984.728.042;140.613.194;200.209.958;124.061.605;107.592.659;0;AAR
248;1250;MECOSTA;MI;0.034;37308;109.729.412;35739;978;258;187;146;957.944.677;262.142.168;0.69154069;0.50123298;0.39133698;19005;777.426.993;250.460.405;784.530.387;32627;874.530.932;250.681.951;255.436.141;282.299.641;131.685.725;0;AHR
249;1251;MENOMINEE;MI;0.064;24920;389.375;24464;7;382;60;7;981.701.445;0.02808989;15.329.053;0.24077047;0.02808989;16514;74.282.427;15.084.171;265.229.502;24562;985.634.029;127.514.046;140.686.721;113.086.771;14.551.258;0;AAR
250;1252;MIDLAND;MI;0.031;75651;244.035.484;73466;719;334;804;328;971.117.368;0.95041705;0.4415011;106.277.511;0.43356995;47213;832.440.218;356.088.365;111.854.786;74135;979.960.609;110.851.824;145.056.449;101.340.285;830.024.213;1;HAU
251;1253;MISSAUKEE;MI;0.033;12147;368.090.909;12015;3;74;25;30;989.133.119;0.02469746;0.60920392;0.20581213;0.24697456;7628;693.890.928;13.280.021;239.905.611;11973;985.675.475;172.889;237.570.621;1.507.431;132.467.532;0;AAR
252;1254;MONROE;MI;0.033;133600;404.848.485;129421;2339;481;574;785;96.872.006;17.507.485;0.36002994;0.42964072;0.58757485;82291;740.882.964;174.296.096;400.529.827;132283;990.142.216;86.398.101;119.992.591;677.596.351;938.262.438;1;AAU
253;1255;MONTCALM;MI;0.042;53059;126.330.952;51216;960;384;157;342;965.265.082;180.930.662;0.72372265;0.29589702;0.64456548;32959;733.851.148;14.160.017;293.698.231;50918;959.648.693;153.187.478;191.582.873;136.934.028;137.735.631;0;AAR
254;1256;MONTMORENCY;MI;0.033;8936;270.787.879;8861;1;48;10;16;991.606.983;0.01119069;0.53715309;0.11190689;0.17905103;6279;675.903.806;134.575.569;27.552.158;8803;985.116.383;175.167.557;268.328.446;162.082.515;124.022.346;0;LAR
255;1257;MUSKEGON;MI;0.028;158983;567.796.429;133931;21617;1338;555;1542;842.423.404;135.970.513;0.84159942;0.34909393;0.96991502;99720;742.468.913;190.433.213;344.965.905;154086;969.197.965;152.551.173;230.023.063;127.038.182;103.740.797;1;AAU
256;1258;NEWAYGO;MI;0.051;38202;749.058.824;36758;468;248;103;625;962.200.932;122.506.675;0.64918067;0.26961939;163.604;23989;710.742.424;156.946.934;384.759.682;37725;987.513.743;158.807.157;213.676.748;131.306.466;14.869.186;0;AAR
257;1259;OAKLAND;MI;0.055;1083592;197.016.727;970674;77488;3948;25103;6379;895.792.881;715.103.102;0.36434378;231.664.686;0.58869021;717210;846.344.864;369.635.114;11.220.563;1070844;988.235.424;604.364.408;845.200.666;494.988.864;647.730.339;1;HLU
258;1260;OCEANA;MI;0.03;22454;748.466.667;21211;58;242;50;893;94.464.238;0.25830587;107.775.897;0.22267747;397.701.968;14069;733.172.223;169.024.096;391.641.197;22156;986.728.423;178.868.027;246.226.559;153.972.083;140.566.274;0;AHR
259;1261;OGEMAW;MI;0.032;18681;58.378.125;18489;18;140;19;15;989.722.178;0.09635458;0.74942455;0.10170762;0.08029549;12379;630.341.708;116.568.382;273.850.876;18364;983.030.887;217.545.197;305.464.927;199.889.197;156.257.046;0;LHR
260;1262;ONTONAGON;MI;0.078;8854;113.512.821;8723;4;109;15;3;985.204.427;0.04517732;1.231.082;0.16941495;0.03388299;6198;745.724.427;159.567.602;266.214.908;8712;983.962.051;131.887.052;16.516.374;118.080.357;12.8;0;AAR
261;1263;OSCEOLA;MI;0.034;20146;592.529.412;19899;57;117;43;30;987.739.502;0.28293458;0.58076045;0.21344187;0.14891294;12491;720.598.831;136.658.394;264.190.217;19853;98.545.617;185.463.154;24.083.319;162.693.393;162.198.036;0;AHR
262;1264;OSCODA;MI;0.033;7842;237.636.364;7781;2;41;5;13;992.221.372;0.0255037;0.52282581;0.06375925;0.16577404;5433;665.746.365;129.210.381;268.728.143;7718;984.187.707;178.025.395;243.506.494;170.002.669;135.186.057;0;LHR
263;1265;OTSEGO;MI;0.031;17957;579.258.065;17737;18;103;82;17;98.774.851;0.10023946;0.57359247;0.45664643;0.0946706;11358;794.506.075;200.211.305;443.740.095;17682;984.685.638;946.725.484;114.552.313;7.837.492;11.080.502;0;AAR
264;1266;OTTAWA;MI;0.033;187768;568.993.939;179675;997;638;2451;4007;956.898.939;0.53097439;0.33978101;130.533.424;213.401.645;110737;797.709.889;269.656.935;615.963.951;181937;96.894.572;59.866.877;629.788.172;589.117.375;568.246.591;1;ALU
265;1267;PRESQUE ISLE;MI;0.042;13743;327.214.286;13648;11;43;30;11;99.308.739;0.08004075;0.31288656;0.21829295;0.08004075;9285;656.758.212;138.933.764;327.409.801;13627;991.559.339;146.987.598;166.811.468;125.114.434;167.679.558;0;LAR
266;1268;ROSCOMMON;MI;0.034;19776;581.647.059;19597;37;101;23;18;990.948.625;0.18709547;0.51072006;0.11630259;0.09101942;14435;693.869.068;13.363.353;281.260.824;19602;991.201.456;180.542.802;260.370.913;179.957.969;130.744.236;0;AHR
267;1269;SAGINAW;MI;0.048;211946;441.554.167;165430;36849;915;1272;7480;780.529.003;173.860.323;0.43171374;0.60015287;352.920.083;131154;748.128.155;197.081.294;448.709.151;208790;985.109.415;172.489.104;262.936.776;145.334.371;108.787.742;1;AAU
268;1270;ST CLAIR;MI;0.04;145607;3.640.175;140294;2987;745;475;1106;96.351.137;205.141.236;0.51165123;0.32622058;0.75957887;91241;748.008.023;17.641.192;407.711.446;144101;989.657.091;109.326.098;150.850.124;930.644.722;942.984.334;1;AAU
269;1271;ST JOSEPH;MI;0.029;58913;203.148.276;56661;1600;226;258;168;961.774.142;271.586.916;0.38361652;0.4379339;0.28516626;36757;737.601.001;170.117.257;381.423.946;58033;98.506.272;114.917.375;166.746.699;977.610.991;822.842.179;0;AAR
270;1272;SANILAC;MI;0.056;39928;713;39232;39;195;71;391;982.568.624;0.09767582;0.48837908;0.17782008;0.97926267;25404;721.461.187;137.970.398;311.368.288;39486;988.930.074;142.962.063;187.488.829;119.235.869;141.056.347;0;AAR
271;1273;SCHOOLCRAFT;MI;0.075;8302;110.693.333;7755;7;519;13;8;934.112.262;0.08431703;625.150.566;0.15658877;0.09636232;5643;715.931.242;145.667.198;276.448.698;8218;989.881.956;166.098.807;207.288.216;153.212.121;148.989.899;0;AAR
272;1274;SHIAWASSEE;MI;0.031;69770;225.064.516;68686;93;397;223;371;984.463.236;0.13329511;0.56901247;0.31962161;0.53174717;43097;787.456.203;172.912.268;34.712.393;69020;989.250.394;105.882.353;145.300.886;905.735.814;888.030.888;0;AAR
273;1275;TUSCOLA;MI;0.048;55498;115.620.833;54051;478;345;206;418;973.926.988;0.8612923;0.62164402;0.37118455;0.75318029;34607;729.505.591;141.243.101;25.572.861;54175;976.161.303;128.583.295;172.158.102;114.048.489;100.748.013;0;AAR
274;1276;VAN BUREN;MI;0.037;70060;189.351.351;63189;4690;646;217;1318;90.192.692;669.426.206;0.9220668;0.30973451;188.124.465;43758;718.405.777;178.047.443;448.146.625;69093;986.197.545;151.332.262;210.408.367;124.853.114;134.497.364;1;AAU
275;1277;WASHTENAW;MI;0.041;282937;690.090.244;236390;31720;1076;11724;2027;835.486.345;112.109.763;0.38029667;414.367.863;0.7164139;167214;87.209.803;480.785.102;207.913.213;261261;923.389.306;121.629.329;107.978.164;134.554.559;717.477.744;1;HAU
276;1278;WAYNE;MI;0.035;2111687;603.339.143;1212007;849109;8048;21704;20819;573.952.011;402.099.838;0.38111709;102.780.384;0.98589422;1324635;699.515.716;194.104.036;498.575.079;2084529;987.139.193;200.653.001;3.056.427;170.662.258;132.473.501;1;AHU
277;1279;WEXFORD;MI;0.034;26360;775.294.118;26040;34;178;87;21;987.860.395;0.12898331;0.67526555;0.33004552;0.07966616;16597;746.158.944;182.322.106;359.703.561;26038;987.784.522;146.401.413;201.308.237;124.565.469;12.323.275;0;AAR
278;2009;ADAMS;OH;0.035;25371;724.885.714;25212;47;67;30;15;993.733.002;0.18525088;0.26408104;0.11824524;0.05912262;15569;583.852.527;874.173.036;215.813.475;25028;986.480.627;285.280.486;350.246.846;257.522.586;261.800.599;0;LHR
279;2010;ALLEN;OH;0.024;109755;4.573.125;96177;12313;202;572;491;876.288.096;112.186.233;0.18404628;0.52116077;0.44736003;68893;761.499.717;173.660.604;347.930.849;104543;952.512.414;126.665.583;178.579.862;105.679.214;107.444.235;1;AAU
280;2011;ASHLAND;OH;0.025;47507;1900.28;46686;460;49;271;41;982.718.336;0.96827836;0.10314269;0.57044225;0.08630307;29403;760.024.487;172.669.455;415.943.951;45486;957.458.901;113.441.498;172.289.909;915.943.446;867.428.431;0;AAR
281;2012;ASHTABULA;OH;0.041;99821;243.465.854;95465;3138;196;350;672;956.361.888;314.362.709;0.19635147;0.35062762;0.67320504;63850;723.790.133;132.435.395;288.332.028;97541;977.159.115;16.117.325;238.186.247;136.699.531;119.077.683;1;AAU
282;2013;ATHENS;OH;0.03;59549;198.496.667;56163;1678;167;1374;167;943.139.263;281.784.749;0.28044132;230.734.353;0.28044132;30179;746.114.848;291.494.085;120.447.994;51002;856.471.141;286.733.854;292.581.157;317.442.813;143.249.554;0;AHR
283;2014;AUGLAIZE;OH;0.024;44585;185.770.833;44225;66;50;177;67;991.925.535;0.14803185;0.11214534;0.3969945;0.15027476;27676;764.561.353;161.764.706;324.468.854;43911;984.882.808;626.949.967;814.294.535;528.379.951;608.875.129;1;ALU
284;2015;BELMONT;OH;0.031;71074;229.270.968;69520;1308;81;129;36;978.135.464;184.033.543;0.11396573;0.18150097;0.05065143;48645;723.424.812;141.576.729;322.746.428;69952;984.213.636;174.190.874;25.849.973;157.629.051;125.753.241;1;AAU
285;2016;BROWN;OH;0.028;34966;124.878.571;34487;406;28;30;15;986.300.978;116.112.795;0.08007779;0.08579763;0.04289882;21769;649.088.153;114.336.901;31.742.386;34439;984.928.216;141.554.633;186.900.797;111.457.233;163.148.479;1;LAU
286;2017;BUTLER;OH;0.028;291479;104.099.643;274892;13134;379;2659;415;943.093.671;450.598.499;0.13002652;0.91224411;0.14237732;176989;759.736.481;242.252.343;675.917.712;279692;959.561.409;106.499.292;131.730.731;100.032.732;852.227.905;1;AAU
287;2018;CARROLL;OH;0.024;26521;110.504.167;26254;135;65;29;38;989.932.506;0.50903058;0.2450888;0.10934731;0.14328268;17124;715.253.445;11.323.289;307.171.222;26075;983.183.138;11.746.884;146.183.522;109.407.318;975.813.178;1;AAU
288;2019;CHAMPAIGN;OH;0.026;36019;138.534.615;34698;992;68;113;148;963.324.912;2.754.102;0.18878925;0.31372331;0.41089425;23023;753.898.276;139.121.748;28.971.029;35404;982.925.678;882.668.625;123.796.568;682.405.567;993.365.922;0;AAR
289;2020;CLARK;OH;0.024;147548;614.783.333;133242;13031;294;653;328;903.041.722;883.170.223;0.19925719;0.44256784;0.22230054;93950;73.360.298;17.784.992;460.883.449;143046;969.487.895;134.166.632;204.814.416;11.095.735;104.346.131;1;AAU
290;2021;CLERMONT;OH;0.026;150187;577.642.308;148084;1291;218;453;141;985.997.457;0.85959504;0.14515238;0.30162398;0.09388296;91613;727.833.386;196.893.454;45.528.473;148417;988.214.692;869.374.802;119.078.721;70.066.905;90.945.467;1;AAU
291;2022;CLINTON;OH;0.024;35415;1.475.625;34471;716;59;138;31;973.344.628;20.217.422;0.16659608;0.3896654;0.08753353;21969;743.320.133;157.631.208;377.349.902;34521;974.756.459;122.505.142;147.371.682;106.142.298;134.121.622;0;AAR
292;2023;COLUMBIANA;OH;0.031;108276;349.277.419;106369;1409;174;219;105;982.387.602;130.130.407;0.16070043;0.20226089;0.0969744;70249;718.003.103;130.905.778;28.797.563;106943;987.688.869;158.916.432;232.200.959;136.442.561;120.377.504;1;AAU
293;2024;COSHOCTON;OH;0.034;35427;104.197.059;34819;415;68;112;13;982.837.948;117.142.293;0.191944;0.31614305;0.03669518;22878;713.305.359;116.793.426;242.154.034;34833;983.233.127;13.188.643;17.751.112;111.867.496;121.505.376;0;AAR
294;2025;CRAWFORD;OH;0.023;47870;208.130.435;47361;253;67;116;73;989.367.036;0.52851473;0.1399624;0.24232296;0.15249634;30958;738.193.682;14.258.027;29.717.682;47189;985.773.971;115.916.845;15.418.153;101.218.333;104.140.383;1;AAU
295;2026;CUYAHOGA;OH;0.026;1412140;543.130.769;1025756;350185;2533;18085;15581;72.638.407;247.981.787;0.17937315;128.068.039;110.336.086;943924;740.130.561;250.853.882;735.673.635;1388547;983.292.733;137.661.167;215.809.764;116.755.057;10.213.391;1;AAU
296;2027;DARKE;OH;0.036;53619;148.941.667;53067;184;96;114;158;989.705.142;0.34316194;0.17904101;0.2126112;0.29467166;34048;734.580.592;13.475.094;321.898.496;52557;980.193.588;898.643.378;121.345.723;714.033.102;959.320.612;0;AAR
297;2028;DEFIANCE;OH;0.023;39350;171.086.957;36962;493;80;121;1694;93.931.385;125.285.896;0.20330368;0.30749682;430.495.553;24362;767.670.963;181.881.619;344.388.802;38386;975.501.906;87.584.015;114.322.065;711.092.484;976.641.842;0;AAR
298;2029;DELAWARE;OH;0.027;66929;247.885.185;64888;1424;104;385;128;969.504.998;212.762.778;0.15538855;0.57523644;0.19124744;41799;843.728.319;315.940.573;934.232.876;63986;95.602.803;567.311.599;65.723.747;452.441.077;906.414.817;1;HLU
299;2030;ERIE;OH;0.014;76779;548.421.429;69613;6312;150;265;439;906.667.188;822.099.793;0.19536592;0.34514646;0.57177093;50112;762.392.241;187.380.268;463.761.175;75406;982.117.506;898.602.233;126.682.741;713.811.263;933.003.597;0;AAR
300;2031;FAIRFIELD;OH;0.029;103461;356.762.069;101610;1153;193;378;127;982.109.201;111.442.959;0.18654372;0.36535506;0.12275157;65269;78.751.015;210.773.874;484.763.058;100916;975.401.359;877.759.721;116.821.249;69.252.938;105.373.526;1;AAU
301;2032;FAYETTE;OH;0.024;27466;114.441.667;26593;662;50;102;59;968.215.248;241.025.268;0.18204325;0.37136824;0.21481104;17854;652.850.902;118.740.898;214.517.755;26886;978.882.983;162.203.377;219.505.379;135.346.455;159.820.151;0;LAR
302;2033;FRANKLIN;OH;0.034;961437;282.775.588;783714;152840;2056;19437;3390;815.148.574;158.970.375;0.21384657;202.166.133;0.35259721;597303;809.987.561;32.204.593;914.092.178;935142;972.650.314;129.900.058;176.378.685;118.183.828;974.934.856;1;HAU
303;2034;FULTON;OH;0.025;38498;1539.92;37097;93;62;137;1109;963.608.499;0.24157099;0.16104733;0.35586264;288.066.913;23846;782.563.113;164.765.579;33.296.989;37995;986.934.386;622.976.707;758.154.831;493.982.309;81.255.161;1;ALU
304;2035;GALLIA;OH;0.026;30954;119.053.846;29831;871;79;136;37;963.720.359;281.385.281;0.25521742;0.43936163;0.11953221;19586;641.784.948;149.341.366;432.451.751;29824;963.494.217;224.885.998;284.607.819;197.789.588;217.653.936;0;LHR
305;2036;GEAUGA;OH;0.024;81129;3.380.375;79629;1056;83;312;49;981.510.927;130.163.074;0.1023062;0.38457272;0.06039764;51290;820.413.336;316.279.977;912.263.599;80419;991.248.505;555.217.051;849.137.931;410.188.194;540.397.817;1;HLU
306;2037;GREENE;OH;0.025;136731;5469.24;124081;9611;398;2133;508;907.482.575;702.913.019;0.29108249;155.999.737;0.37153242;83757;823.740.105;31.956.732;11.061.762;130134;95.175.198;949.098.621;120.735.213;87.175.598;788.356.241;1;HAU
307;2038;GUERNSEY;OH;0.032;39024;1219.5;38166;616;70;141;31;97.801.353;157.851.579;0.17937679;0.36131611;0.07943829;25188;713.593.775;135.143.719;257.265.364;38112;976.629.766;174.721.872;243.214.731;150.734.936;143.717.608;0;AAR
308;2039;HAMILTON;OH;0.025;866228;34649.12;672972;181145;1204;9198;1709;776.899.384;209.119.308;0.13899343;106.184.515;0.19729217;551233;756.496.799;297.883.109;86.172.272;846909;977.697.558;132.924.553;19.570.569;11.169.832;106.960.613;1;AAU
309;2040;HANCOCK;OH;0.031;65536;211.406.452;63572;591;91;401;881;970.031.738;0.90179443;0.13885498;0.61187744;134.429.932;41492;82.919.599;244.504.965;554.564.735;64198;97.958.374;727.748.528;845.006.003;651.807.196;793.665.845;0;HLR
310;2041;HARDIN;OH;0.028;31111;111.110.714;30661;236;66;115;33;985.535.663;0.75857414;0.21214361;0.36964418;0.10607181;18589;739.523.374;160.309.861;432.513.852;29111;935.714.056;163.821.236;21.816.574;149.368.203;125.945.537;0;AAR
311;2042;HARRISON;OH;0.025;16085;643.4;15645;393;22;15;10;972.645.322;244.327.013;0.13677339;0.09325459;0.06216972;10726;697.557.337;105.537.945;196.718.255;15808;982.778.987;196.988.866;293.435.341;182.995.358;119.607.843;0;AHR
312;2043;HENRY;OH;0.025;29108;1164.32;27951;147;53;95;862;960.251.477;0.5050158;0.18208053;0.32637076;296.138.519;18245;754.343.656;152.589.751;265.826.254;28491;978.803.078;696.360.254;867.297.428;51.076.843;992.209.922;0;ALR
313;2044;HIGHLAND;OH;0.034;35728;105.082.353;34876;692;73;71;16;976.153.157;193.685.625;0.20432154;0.19872369;0.0447828;22784;664.808.638;123.112.711;249.297.753;35314;98.841.245;164.835.476;194.384.226;143.413.749;181.541.141;0;LAR
314;2045;HOCKING;OH;0.024;25533;1.063.875;25199;234;55;25;20;986.918.889;0.91646105;0.21540751;0.09791251;0.07833;16368;678.457.967;1.285.435;271.260.997;24857;973.524.459;157.098.604;207.745.956;134.820.216;149.915.234;0;LAR
315;2046;HOLMES;OH;0.025;32849;1313.96;32706;52;24;43;24;995.646.747;0.1583001;0.07306158;0.13090201;0.07306158;17780;46.912.261;933.070.866;172.665.917;31830;968.979.269;172.447.377;245.171.128;123.522.422;153.579.391;0;LAR
316;2047;HURON;OH;0.03;56240;187.466.667;54982;597;85;153;423;977.631.579;106.152.205;0.15113798;0.27204836;0.75213371;34521;74.131.688;134.497.842;295.472.321;55535;987.464.438;950.391.645;130.375.596;802.076.192;816.840.178;0;AAR
317;2048;JACKSON;OH;0.024;30230;125.958.333;29895;218;53;39;25;988.918.293;0.72113794;0.17532253;0.12901092;0.08269931;19136;608.800.167;109.845.318;295.255.017;29874;988.223.619;241.882.573;301.736.614;210.996.006;241.633.681;0;LHR
318;2049;JEFFERSON;OH;0.022;80298;364.990.909;75270;4488;167;266;107;937.383.247;55.891.803;0.20797529;0.33126603;0.13325363;54294;71.879.029;138.431.503;281.799.094;78510;977.732.945;171.494.077;262.505.981;157.419.355;108.577.511;1;AAU
319;2050;KNOX;OH;0.03;47473;158.243.333;46747;381;93;195;57;984.707.097;0.80256146;0.19590083;0.4107598;0.12006825;29992;752.000.533;16.771.139;42.011.203;44269;932.509.005;124.511.509;181.717.025;105.853.414;988.372.093;0;AAR
320;2051;LAKE;OH;0.013;215499;165.768.462;209879;3528;250;1447;395;973.920.993;163.713.057;0.11600982;0.67146483;0.18329551;142348;810.520.696;236.828.055;520.274.257;213036;988.570.713;489.729.435;714.098.582;393.348.514;490.623.387;1;HLU
321;2052;LAWRENCE;OH;0.026;61834;237.823.077;60115;1559;57;75;28;972.199.761;252.126.662;0.09218229;0.12129249;0.04528253;39219;658.787.832;122.083.684;314.643.413;61007;986.625.481;235.399.216;332.300.024;211.064.359;163.875.266;1;LHU
322;2053;LICKING;OH;0.04;128300;3207.5;125181;2217;247;475;180;97.568.979;172.798.129;0.19251754;0.37022603;0.14029618;81642;764.251.243;181.793.685;453.565.567;124678;971.769.291;104.998.476;147.950.733;884.336.678;929.430.267;1;AAU
